"king's_indian_attack\n"	["zukertort_opening:_pirc_invitation\n",0.9997727418988454,193]
"king's_indian_defense:_four_pawns_attack\n"	["king's_indian_defense:_four_pawns_attack\n",0.9994751690923245,104]
"king's_pawn_game:_leonardis_variation\n"	["mieses_opening\n",0.999004539425984,236]
"king's_pawn_game:_leonardis_variation\n"	["sicilian_defense\n",0.9991682110802751,579]
"king's_pawn_game:_leonardis_variation\n"	["caro-kann_defense:_breyer_variation\n",0.9993324549014183,115]
"king's_pawn_game:_leonardis_variation\n"	["king's_pawn_game:_leonardis_variation\n",0.9995126714977808,1022]
"king's_pawn_game:_leonardis_variation\n"	["scandinavian_defense\n",0.9995411361525794,162]
"king's_pawn_game:_leonardis_variation\n"	["french_defense:_king's_indian_attack\n",0.9995634884900311,422]
"king's_pawn_game:_leonardis_variation\n"	["modern_defense\n",0.9995842279517905,174]
"king's_pawn_game:_leonardis_variation\n"	["owen_defense\n",0.9996486068244569,128]
"king's_pawn_game:_leonardis_variation\n"	["pirc_defense_#4\n",0.9996896650190547,130]
"king's_pawn_game:_macleod_attack\n"	["saragossa_opening\n",0.9996000804630761,102]
"king's_pawn_game:_macleod_attack\n"	["sicilian_defense:_alapin_variation\n",0.9997987179176557,207]
"king's_pawn_game:_macleod_attack\n"	["king's_pawn_game:_macleod_attack\n",0.9998488445628285,274]
"king's_pawn_game:_napoleon_attack\n"	["king's_pawn_game:_napoleon_attack\n",0.9997243906778764,332]
"king's_pawn_game:_napoleon_attack\n"	["sicilian_defense\n",0.9998380816968733,126]
"king's_pawn_game:_wayward_queen_attack\n"	["king's_pawn_game:_wayward_queen_attack\n",0.9998187467925176,428]
"king's_pawn_game:_wayward_queen_attack\n"	["sicilian_defense\n",0.9998260244261035,191]
"king's_pawn_game\n"	["king's_pawn_game\n",0.9998746489967201,126]
"london_system\n"	["queen's_pawn_game:_london_system\n",0.9994997266128133,105]
"london_system\n"	["queen's_pawn_game:_zukertort_variation\n",0.9996066133576189,114]
"mieses_opening:_reversed_rat\n"	["van't_kruijs_opening\n",0.999166441345805,147]
"mieses_opening:_reversed_rat\n"	["mieses_opening\n",0.9992801912731566,836]
"mieses_opening:_reversed_rat\n"	["mieses_opening:_reversed_rat\n",0.9992941288999543,112]
"mieses_opening\n"	["benoni_defense:_benoni_gambit_accepted\n",0.9986130113992817,111]
"mieses_opening\n"	["queen's_pawn\n",0.9989912906221243,346]
"mieses_opening\n"	["king's_pawn_game:_leonardis_variation\n",0.999004539425984,236]
"mieses_opening\n"	["modern_defense\n",0.9990214115896302,216]
"mieses_opening\n"	["queen's_pawn_game_#2\n",0.9992398816926861,217]
"mieses_opening\n"	["mieses_opening:_reversed_rat\n",0.9992801912731566,836]
"mieses_opening\n"	["horwitz_defense\n",0.9992961298723174,497]
"mieses_opening\n"	["hungarian_opening:_sicilian_invitation\n",0.999314107870056,115]
"mieses_opening\n"	["van't_kruijs_opening\n",0.9994268561056862,553]
"mieses_opening\n"	["queen's_pawn_game:_chigorin_variation\n",0.9994589998814901,271]
"mieses_opening\n"	["hungarian_opening\n",0.9995877775727037,162]
"mieses_opening\n"	["alekhine_defense:_maroczy_variation\n",0.999617475656978,128]
"mieses_opening\n"	["mieses_opening\n",0.9996221363974555,7848]
"mieses_opening\n"	["old_benoni_defense\n",0.9996229194847993,231]
"mieses_opening\n"	["queen's_pawn_game:_zukertort_variation\n",0.9996344175043059,145]
"mieses_opening\n"	["zukertort_opening:_old_indian_attack\n",0.9996374248158302,182]
"mieses_opening\n"	["indian_game\n",0.9996557196931634,306]
"mieses_opening\n"	["english_defense_#2\n",0.9997056814409254,115]
"mieses_opening\n"	["queen's_pawn_game:_levitsky_attack\n",0.9997116521776088,129]
"mieses_opening\n"	["queen's_pawn_game\n",0.9997420419334732,218]
"mieses_opening\n"	["saragossa_opening\n",0.9998215479960241,113]
"mieses_opening\n"	["valencia_opening\n",0.9999636771619128,120]
"modern_defense\n"	["mieses_opening\n",0.9990214115896302,216]
"modern_defense\n"	["bishop's_opening\n",0.9990485635942133,119]
"modern_defense\n"	["queen's_pawn_game_#2\n",0.999129495655319,273]
"modern_defense\n"	["french_defense:_two_knights_variation\n",0.9992147649485589,112]
"modern_defense\n"	["french_defense:_queen's_knight\n",0.999262664829866,112]
"modern_defense\n"	["queen's_pawn_game:_zukertort_variation\n",0.9993141647975233,396]
"modern_defense\n"	["sicilian_defense:_closed_variation__traditional\n",0.9993142189450961,147]
"modern_defense\n"	["slav_defense_#2\n",0.9993195548180088,114]
"modern_defense\n"	["dutch_defense\n",0.9994043634918404,108]
"modern_defense\n"	["queen's_gambit_refused:_marshall_defense\n",0.9994071565628433,129]
"modern_defense\n"	["owen_defense\n",0.9994336662699953,300]
"modern_defense\n"	["sicilian_defense:_old_sicilian\n",0.9994449015880077,187]
"modern_defense\n"	["torre_attack\n",0.9994516135219231,135]
"modern_defense\n"	["english_defense_#2\n",0.999478854935054,205]
"modern_defense\n"	["zukertort_opening:_tennison_gambit\n",0.9994805353845855,188]
"modern_defense\n"	["queen's_pawn\n",0.9994839617470136,660]
"english_opening:_symmetrical_variation__normal_variation\n"	["english_opening:_king's_english_variation__reversed_sicilian\n",0.9994448146711454,139]
"english_opening:_symmetrical_variation__normal_variation\n"	["english_opening:_anglo-indian_defense__queen's_knight_variation\n",0.9995006432094709,105]
"english_opening:_symmetrical_variation__normal_variation\n"	["english_opening\n",0.9995300351532174,159]
"english_opening:_the_whale\n"	["french_defense:_steiner_variation\n",0.9965702553487248,101]
"english_opening:_the_whale\n"	["english_opening:_the_whale\n",0.9980811940923467,170]
"english_opening\n"	["english_opening:_anglo-scandinavian_defense\n",0.999092707248055,172]
"english_opening\n"	["english_opening:_great_snake_variation\n",0.9995037985947207,136]
"english_opening\n"	["english_opening:_agincourt_defense\n",0.9995194199613947,127]
"english_opening\n"	["english_opening:_symmetrical_variation__normal_variation\n",0.9995300351532174,159]
"english_opening\n"	["english_opening:_anglo-indian_defense__queen's_knight_variation\n",0.9995371744754303,120]
"english_opening\n"	["english_opening\n",0.9996896416582792,332]
"english_opening\n"	["english_opening:_king's_english_variation__reversed_sicilian\n",0.9996901734471076,143]
"englund_gambit\n"	["queen's_pawn\n",0.9994272438268762,200]
"englund_gambit\n"	["horwitz_defense\n",0.9994575040918309,287]
"englund_gambit\n"	["queen's_pawn_game\n",0.9995456558842413,182]
"englund_gambit\n"	["indian_game\n",0.9995456626733304,139]
"englund_gambit\n"	["modern_defense\n",0.9995984531618942,187]
"englund_gambit\n"	["old_benoni_defense\n",0.9996095489615007,258]
"englund_gambit\n"	["queen's_pawn_game:_levitsky_attack\n",0.9996882931181011,136]
"englund_gambit\n"	["englund_gambit\n",0.9997170064220803,144]
"englund_gambit_complex:_soller_gambit\n"	["englund_gambit_complex:_soller_gambit\n",0.9999170811326615,138]
"englund_gambit_declined__reversed_french\n"	["queen's_pawn\n",0.9992589234440112,106]
"englund_gambit_declined__reversed_french\n"	["van't_kruijs_opening\n",0.9993640484736555,249]
"englund_gambit_declined__reversed_french\n"	["queen's_pawn_game_#2\n",0.9994016308088387,210]
"englund_gambit_declined__reversed_french\n"	["englund_gambit_declined__reversed_french\n",0.9994378424108458,130]
"four_knights_game:_italian_variation\n"	["french_defense:_knight_variation\n",0.9994767105429258,134]
"four_knights_game:_italian_variation\n"	["pirc_defense:_classical_variation\n",0.999564151897972,120]
"four_knights_game:_italian_variation\n"	["four_knights_game:_italian_variation\n",0.9997948561876594,182]
"four_knights_game:_scotch_variation_accepted\n"	["four_knights_game:_scotch_variation_accepted\n",0.9991441207057279,116]
"french_defense:_burn_variation\n"	["queen's_pawn_game:_levitsky_attack\n",0.9995858691767904,126]
"french_defense:_exchange_variation\n"	["caro-kann_defense:_exchange_variation\n",0.9993848960347435,120]
"french_defense:_exchange_variation\n"	["french_defense:_exchange_variation\n",0.9994037631776769,394]
"french_defense:_exchange_variation\n"	["robatsch_(modern)_defense\n",0.9994142208030364,111]
"french_defense:_exchange_variation\n"	["scandinavian_defense:_mieses-kotroc_variation\n",0.9995446451680616,197]
"french_defense:_exchange_variation\n"	["sicilian_defense:_smith-morra_gambit_#2\n",0.999737557306751,120]
"french_defense:_exchange_variation__monte_carlo_variation\n"	["french_defense:_exchange_variation__monte_carlo_variation\n",0.9983528732322114,108]
"french_defense:_king's_indian_attack\n"	["sicilian_defense\n",0.9991731760784788,398]
"french_defense:_king's_indian_attack\n"	["caro-kann_defense:_breyer_variation\n",0.9993613005056475,159]
"french_defense:_king's_indian_attack\n"	["scandinavian_defense\n",0.9994162437840951,133]
"french_defense:_king's_indian_attack\n"	["scandinavian_defense:_mieses-kotroc_variation\n",0.9994231403137528,110]
"french_defense:_king's_indian_attack\n"	["pirc_defense_#4\n",0.9995623159332564,140]
"french_defense:_king's_indian_attack\n"	["king's_pawn_game:_leonardis_variation\n",0.9995634884900311,422]
"french_defense:_king's_indian_attack\n"	["french_defense:_king's_indian_attack\n",0.9995996718041664,566]
"french_defense:_king's_indian_attack\n"	["owen_defense\n",0.9996618651494678,140]
"french_defense:_king's_indian_attack\n"	["scandinavian_defense:_modern_variation_#2\n",0.9996911796671989,104]
"french_defense:_king's_indian_attack\n"	["french_defense:_knight_variation\n",0.9997031960188555,184]
