["bullet_tournament",3,2000]	1471
["bullet_tournament",3,2100]	891
["bullet_tournament",3,2200]	654
["bullet_tournament",3,2300]	245
["bullet_tournament",3,2400]	85
["bullet_tournament",3,2500]	22
["bullet_tournament",3,2600]	11
["bullet_tournament",4,1500]	451
["bullet_tournament",4,1600]	1177
["bullet_tournament",4,1700]	1878
["bullet_tournament",4,1800]	2067
["bullet_tournament",4,1900]	2427
["bullet_tournament",4,2000]	2284
["bullet_tournament",4,2100]	1645
["bullet_tournament",4,2200]	1142
["bullet_tournament",4,2300]	510
["bullet_tournament",4,2400]	98
["bullet_tournament",4,2500]	78
["bullet_tournament",4,2600]	33
["bullet_tournament",4,2700]	8
["bullet_tournament",5,1500]	373
["bullet_tournament",5,1600]	1130
["bullet_tournament",5,1700]	1534
["bullet_tournament",5,1800]	1864
["bullet_tournament",5,1900]	2105
["bullet_tournament",5,2000]	1922
["bullet_tournament",5,2100]	1310
["bullet_tournament",5,2200]	795
["bullet_tournament",5,2300]	301
["bullet_tournament",5,2400]	119
["bullet_tournament",5,2500]	58
["bullet_tournament",5,2600]	5
["bullet_tournament",5,2700]	5
["bullet_tournament",6,1500]	331
["bullet_tournament",6,1600]	1172
["bullet_tournament",6,1700]	1283
["bullet_tournament",6,1800]	1522
["bullet_tournament",6,1900]	1764
["bullet_tournament",6,2000]	1423
["bullet_tournament",6,2100]	1104
["bullet_tournament",6,2200]	616
["bullet_tournament",6,2300]	219
["bullet_tournament",6,2400]	116
["bullet_tournament",6,2500]	23
["bullet_tournament",7,1500]	501
["bullet_tournament",7,1600]	1260
["bullet_tournament",7,1700]	1667
["bullet_tournament",7,1800]	1668
["bullet_tournament",7,1900]	1852
["bullet_tournament",7,2000]	1743
["bullet_tournament",7,2100]	1245
["bullet_tournament",7,2200]	715
["bullet_tournament",7,2300]	288
["bullet_tournament",7,2400]	135
["bullet_tournament",7,2500]	43
["bullet_tournament",7,2600]	1
["bullet_tournament",7,2700]	8
["bullet_tournament",8,1500]	470
["bullet_tournament",8,1600]	1568
["bullet_tournament",8,1700]	1827
["bullet_tournament",8,1800]	1977
["bullet_tournament",8,1900]	2409
["bullet_tournament",8,2000]	1906
["bullet_tournament",8,2100]	1396
["bullet_tournament",8,2200]	883
["bullet_tournament",8,2300]	427
["bullet_tournament",8,2400]	233
["bullet_tournament",8,2500]	84
["bullet_tournament",8,2600]	30
["bullet_tournament",8,2700]	3
["bullet_tournament",9,1500]	301
["bullet_tournament",9,1600]	783
["bullet_tournament",9,1700]	1054
["bullet_tournament",9,1800]	1131
["bullet_tournament",9,1900]	1259
["bullet_tournament",9,2000]	1176
["bullet_tournament",9,2100]	744
["bullet_tournament",9,2200]	424
["bullet_tournament",9,2300]	326
["bullet_tournament",9,2400]	160
["bullet_tournament",9,2500]	31
["bullet_tournament",9,2600]	8
["bullet_tournament",9,2700]	14
["classical",0,1500]	1882
["classical",0,1600]	5143
["classical",0,1700]	5778
["classical",0,1800]	5933
["classical",0,1900]	4383
["classical",0,2000]	2727
["classical",0,2100]	1384
["classical",0,2200]	592
["classical",0,2300]	266
["classical",0,2400]	105
["classical",0,2500]	31
["classical",0,2600]	3
["classical",1,1500]	1656
["classical",1,1600]	4578
["classical",1,1700]	5083
["classical",1,1800]	5211
["classical",1,1900]	3797
["classical",1,2000]	2602
["classical",1,2100]	1363
["classical",1,2200]	555
["classical",1,2300]	253
["classical",1,2400]	97
["classical",1,2500]	19
["classical",1,2600]	4
["classical",10,1500]	2612
["classical",10,1600]	7434
["classical",10,1700]	9144
["classical",10,1800]	9182
["classical",10,1900]	7479
["classical",10,2000]	4924
["classical",10,2100]	2483
["classical",10,2200]	1118
["classical",10,2300]	352
["classical",10,2400]	133
["classical",10,2500]	49
["classical",10,2600]	16
["classical",11,1500]	2906
["classical",11,1600]	8091
["classical",11,1700]	9575
["classical",11,1800]	9909
["classical",11,1900]	7873
["blitz_tournament",10,2200]	555
["blitz_tournament",10,2300]	209
["blitz_tournament",10,2400]	136
["blitz_tournament",10,2500]	22
["blitz_tournament",10,2600]	9
["blitz_tournament",11,1500]	530
["blitz_tournament",11,1600]	1606
["blitz_tournament",11,1700]	2442
["blitz_tournament",11,1800]	3265
["blitz_tournament",11,1900]	3425
["blitz_tournament",11,2000]	2403
["blitz_tournament",11,2100]	1325
["blitz_tournament",11,2200]	707
["blitz_tournament",11,2300]	284
["blitz_tournament",11,2400]	159
["blitz_tournament",11,2500]	17
["blitz_tournament",12,1500]	730
["blitz_tournament",12,1600]	1983
["blitz_tournament",12,1700]	2677
["blitz_tournament",12,1800]	3789
["blitz_tournament",12,1900]	3401
["blitz_tournament",12,2000]	2811
["blitz_tournament",12,2100]	1577
["blitz_tournament",12,2200]	684
["blitz_tournament",12,2300]	234
["blitz_tournament",12,2400]	148
["blitz_tournament",12,2500]	33
["blitz_tournament",12,2600]	6
["blitz_tournament",13,1500]	662
["blitz_tournament",13,1600]	2064
["blitz_tournament",13,1700]	3198
["blitz_tournament",13,1800]	4078
["blitz_tournament",13,1900]	4011
["blitz_tournament",13,2000]	2903
["blitz_tournament",13,2100]	1668
["blitz_tournament",13,2200]	835
["blitz_tournament",13,2300]	302
["blitz_tournament",13,2400]	135
["blitz_tournament",13,2500]	42
["blitz_tournament",13,2600]	10
["blitz_tournament",13,2900]	1
["blitz_tournament",14,1500]	601
["blitz_tournament",14,1600]	2099
["blitz_tournament",14,1700]	3326
["blitz_tournament",14,1800]	4269
["blitz_tournament",14,1900]	3966
["blitz_tournament",14,2000]	3238
["blitz_tournament",14,2100]	1745
["blitz_tournament",14,2200]	809
["blitz_tournament",14,2300]	249
["blitz_tournament",14,2400]	102
["blitz_tournament",14,2500]	37
["blitz_tournament",14,2600]	3
["blitz_tournament",14,2900]	1
["blitz_tournament",15,1500]	821
["blitz_tournament",15,1600]	2740
["blitz_tournament",15,1700]	4203
["blitz_tournament",15,1800]	5485
["blitz_tournament",15,1900]	4722
["blitz_tournament",15,2000]	3516
["blitz_tournament",15,2100]	1804
["blitz_tournament",15,2200]	826
["blitz_tournament",15,2300]	283
["blitz_tournament",15,2400]	90
["blitz_tournament",15,2500]	23
["blitz_tournament",15,2600]	14
["blitz_tournament",16,1500]	879
["blitz_tournament",16,1600]	2575
["blitz_tournament",16,1700]	3475
["blitz_tournament",16,1800]	4437
["blitz_tournament",16,1900]	4371
["blitz_tournament",16,2000]	3376
["blitz_tournament",16,2100]	1605
["blitz_tournament",16,2200]	844
["blitz_tournament",16,2300]	299
["blitz_tournament",16,2400]	112
["blitz_tournament",16,2500]	36
["blitz_tournament",16,2600]	7
["blitz_tournament",17,1500]	965
["blitz_tournament",17,1600]	2801
["blitz_tournament",17,1700]	4329
["blitz_tournament",17,1800]	5787
["blitz_tournament",17,1900]	5785
["blitz_tournament",17,2000]	4689
["blitz_tournament",17,2100]	2568
["blitz_tournament",17,2200]	1605
["blitz_tournament",17,2300]	676
["blitz_tournament",17,2400]	258
["blitz_tournament",17,2500]	168
["blitz_tournament",17,2600]	47
["blitz_tournament",17,2700]	8
["blitz_tournament",18,1500]	1578
["blitz_tournament",18,1600]	3935
["blitz_tournament",18,1700]	4944
["blitz_tournament",18,1800]	6349
["blitz_tournament",18,1900]	5775
["blitz_tournament",18,2000]	4448
["blitz_tournament",18,2100]	2489
["blitz_tournament",18,2200]	1339
["blitz_tournament",18,2300]	592
["blitz_tournament",18,2400]	211
["blitz_tournament",18,2500]	119
["blitz_tournament",18,2600]	42
["blitz_tournament",18,2700]	10
["blitz_tournament",19,1500]	946
["blitz_tournament",19,1600]	2803
["blitz_tournament",19,1700]	4458
["blitz_tournament",19,1800]	5782
["blitz_tournament",19,1900]	5437
["blitz_tournament",19,2000]	4112
["blitz_tournament",19,2100]	2288
["blitz_tournament",19,2200]	1199
["blitz_tournament",19,2300]	466
["blitz_tournament",19,2400]	198
["blitz_tournament",19,2500]	61
["blitz_tournament",19,2600]	26
["blitz_tournament",19,2700]	17
["blitz_tournament",2,1500]	268
["blitz_tournament",2,1600]	1031
["blitz_tournament",2,1700]	1606
["blitz_tournament",2,1800]	2050
["blitz_tournament",2,1900]	1972
["blitz",17,1600]	14766
["blitz",17,1700]	18083
["blitz",17,1800]	18348
["blitz",17,1900]	14794
["blitz",17,2000]	11723
["blitz",17,2100]	7823
["blitz",17,2200]	4741
["blitz",17,2300]	2335
