"ruy_lopez:_morphy_defense__jaffe_gambit"	73
"ruy_lopez:_morphy_defense__mackenzie_variation"	101
"ruy_lopez:_morphy_defense__modern_steinitz_defense"	447
"ruy_lopez:_morphy_defense__modern_steinitz_defense_#2"	296
"ruy_lopez:_morphy_defense__modern_steinitz_defense_#3"	6
"ruy_lopez:_morphy_defense__modern_steinitz_defense__fianchetto_variation"	1
"ruy_lopez:_morphy_defense__modern_steinitz_defense__siesta_variation"	10
"ruy_lopez:_morphy_defense__neo-arkhangelsk_variation"	462
"ruy_lopez:_morphy_defense__norwegian_variation"	106
"ruy_lopez:_morphy_defense__norwegian_variation__nightingale_gambit"	9
"ruy_lopez:_morphy_defense__schliemann_defense_deferred"	60
"ruy_lopez:_morphy_defense__schliemann_defense_deferred__jaenisch_gambit_deferred"	13
"ruy_lopez:_morphy_defense__steinitz_deferred"	305
"ruy_lopez:_morphy_defense__tarrasch_variation"	393
"ruy_lopez:_morphy_defense__tartakower_variation"	1
"ruy_lopez:_morphy_defense__wing_attack"	12
"ruy_lopez:_morphy_defense__wormald_attack"	248
"ruy_lopez:_noah's_ark_trap"	20
"ruy_lopez:_nuernberg_variation"	164
"ruy_lopez:_old_steinitz_defense:_semi-duras_variation"	5
"ruy_lopez:_open__6.d4"	19
"ruy_lopez:_open__6.d4_b5"	2
"ruy_lopez:_open__9.c3"	2
"ruy_lopez:_open_berlin_defense:_l'hermet_variation"	24
"ruy_lopez:_open_berlin_defense:_showalter_variation"	7
"ruy_lopez:_open_variation__skipworth_gambit"	14
"ruy_lopez:_open_variations"	44
"ruy_lopez:_open_variations_#2"	4
"ruy_lopez:_open_variations__berlin_variation"	1
"ruy_lopez:_open_variations__bernstein_variation"	35
"ruy_lopez:_open_variations__breslau_variation"	1
"ruy_lopez:_open_variations__classical_defense"	16
"ruy_lopez:_open_variations__classical_defense__main_line"	6
"ruy_lopez:_open_variations__dilworth_variation"	3
"ruy_lopez:_open_variations__howell_attack_#2"	10
"ruy_lopez:_open_variations__italian_variation"	8
"ruy_lopez:_open_variations__main_line"	26
"ruy_lopez:_open_variations__malkin_variation"	1
"ruy_lopez:_open_variations__open_variation"	175
"ruy_lopez:_open_variations__richter_variation"	1
"ruy_lopez:_open_variations__riga_variation"	34
"ruy_lopez:_open_variations__st._petersburg_variation"	25
"ruy_lopez:_pollock_defense"	1
"ruy_lopez:_retreat_variation"	1
"ruy_lopez:_rotary-albany_gambit"	20
"ruy_lopez:_schliemann_defense"	471
"ruy_lopez:_schliemann_defense__classical_variation"	32
"ruy_lopez:_schliemann_defense__dyckhoff_variation"	156
"ruy_lopez:_schliemann_defense__exchange_variation"	303
"ruy_lopez:_schliemann_defense__jaenisch_gambit_accepted"	271
"ruy_lopez:_schliemann_defense__moehring_variation"	2
"ruy_lopez:_schliemann_defense__schoenemann_attack"	74
"ruy_lopez:_schliemann_defense__tartakower_variation"	46
"ruy_lopez:_spanish_countergambit"	68
"ruy_lopez:_steinitz_defense"	7946
"ruy_lopez:_steinitz_defense__center_gambit"	17
"ruy_lopez:_steinitz_defense__nimzowitsch_attack"	19
"ruy_lopez:_steinitz_defense_deferred__lipnitsky_variation"	1
"ruy_lopez:_vinogradov_variation"	148
"ruy_lopez:_wormald_attack__gruenfeld_variation"	1
"ruy_lopez_defense__halloween_attack"	4
"saragossa_opening"	2230
"scandinavian_defense"	10696
"scandinavian_defense:_2.b3"	21
"scandinavian_defense:_anderssen_counterattack"	205
"scandinavian_defense:_anderssen_counterattack__collijn_variation"	35
"scandinavian_defense:_anderssen_counterattack__goteborg_system"	39
"scandinavian_defense:_anderssen_counterattack__orthodox_attack"	47
"scandinavian_defense:_blackburne-kloosterboer_gambit"	1003
"scandinavian_defense:_blackburne_gambit"	1530
"scandinavian_defense:_boehnke_gambit"	753
"scandinavian_defense:_bronstein_variation"	190
"scandinavian_defense:_classical_variation"	167
"scandinavian_defense:_gruenfeld_variation"	3
"scandinavian_defense:_gubinsky-melts_defense"	2046
"scandinavian_defense:_icelandic-palme_gambit"	1586
"scandinavian_defense:_kadas_gambit"	20
"scandinavian_defense:_kiel_variation"	285
"scandinavian_defense:_kloosterboer_gambit"	709
"scandinavian_defense:_lasker_variation"	145
"scandinavian_defense:_main_line"	9004
"scandinavian_defense:_main_line__leonhardt_gambit"	259
"scandinavian_defense:_main_line__mieses_variation"	1624
"scandinavian_defense:_marshall_variation"	1513
"scandinavian_defense:_mieses-kotroc_variation"	24717
"scandinavian_defense:_modern_variation"	806
"scandinavian_defense:_modern_variation_#2"	8933
"scandinavian_defense:_modern_variation__gipslis_variation"	478
"scandinavian_defense:_panov_transfer"	1480
"scandinavian_defense:_portuguese_variation"	860
"scandinavian_defense:_portuguese_variation__portuguese_gambit"	48
"scandinavian_defense:_richter_variation"	241
"scandinavian_defense:_richter_variation_#2"	30
"scandinavian_defense:_schiller-pytel_variation"	155
"scandinavian_defense:_schiller-pytel_variation__modern_variation"	2
"scandinavian_defense:_zilbermints_gambit"	6
"scotch_gambit"	208
"scotch_game"	11276
"scotch_game:_alekhine_gambit"	23
"scotch_game:_benima_defense"	1145
"scotch_game:_blumenfeld_attack"	113
"scotch_game:_braune_variation"	9
"scotch_game:_classical_variation"	3872
"scotch_game:_classical_variation__blackburne_attack"	26
"scotch_game:_classical_variation__intermezzo_variation"	978
"scotch_game:_classical_variation__millennium_variation"	16
"scotch_game:_fraser_variation"	7
"scotch_game:_ghulam-kassim_variation"	87
"scotch_game:_goering_gambit"	745
"scotch_game:_goering_gambit__bardeleben_variation"	126
"scotch_game:_goering_gambit__double_pawn_sacrifice"	1123
"scotch_game:_goering_gambit__main_line"	180
"scotch_game:_haxo_gambit"	1248
"scotch_game:_horwitz_attack"	26
"scotch_game:_lolli_variation"	329
"scotch_game:_malaniuk_variation"	367
"scotch_game:_meitner_variation"	28
"scotch_game:_mieses_variation"	573
"scotch_game:_modern_defense"	231
"scotch_game:_napoleon_gambit"	3
"scotch_game:_paulsen_attack"	111
"scotch_game:_paulsen_variation"	2
"scotch_game:_potter_variation"	554
"scotch_game:_relfsson_gambit"	113
"scotch_game:_romanishin_variation"	17
"scotch_game:_schmidt_variation"	2143
"scotch_game:_scotch_gambit"	2211
"scotch_game:_scotch_gambit__advance_variation"	1187
"scotch_game:_scotch_gambit__cochrane-anderssen_variation"	80
"scotch_game:_scotch_gambit__dubois_reti_defense"	495
"scotch_game:_scotch_gambit__goering_gambit_declined"	312
"scotch_game:_scotch_gambit__kingside_variation"	191
"scotch_game:_scotch_gambit__london_defense"	204
"scotch_game:_scotch_gambit__sarratt_variation"	270
"scotch_game:_steinitz_variation"	297
"scotch_game:_steinitz_variation_#2"	19
"scotch_game:_tartakower_variation"	1
"scotch_game:_vitzthum_attack"	56
"scotch_game_#2"	2
"scotch_game_#3"	182
"semi-bononi"	525
"semi-slav_defense"	4130
"semi-slav_defense:_accelerated_meran_variation"	166
"semi-slav_defense:_accelerated_move_order"	4386
"semi-slav_defense:_anti-moscow_gambit"	203
"semi-slav_defense:_anti-noteboom__stonewall_variation__portisch_gambit"	19
"semi-slav_defense:_bogoljubov_variation"	205
"semi-slav_defense:_botvinnik_system"	45
"semi-slav_defense:_botvinnik_system__alatortsev_system"	6
"semi-slav_defense:_botvinnik_system__ekstrom_variation"	8
"semi-slav_defense:_botvinnik_system__lilienthal_variation"	21
"semi-slav_defense:_botvinnik_system__szabo_variation"	1
"semi-slav_defense:_botvinnik_variation"	84
"semi-slav_defense:_chigorin_defense"	360
"semi-slav_defense:_gunderam_gambit"	26
"semi-slav_defense:_main_line"	2437
"semi-slav_defense:_marshall_gambit"	994
"italian_game:_classical_variation__giuoco_pianissimo__main_line"	2
"italian_game:_classical_variation__greco_gambit"	136
"italian_game:_classical_variation__greco_gambit__anderssen_variation"	60
"italian_game:_classical_variation__greco_gambit__greco_variation"	99
"italian_game:_classical_variation__greco_gambit__main_line"	114
"italian_game:_classical_variation__greco_gambit__moeller-bayonet_attack"	2
"italian_game:_classical_variation__greco_gambit__moeller-therkatz_attack"	165
"italian_game:_classical_variation__greco_gambit__traditional_line"	812
"italian_game:_classical_variation__la_bourdonnais_variation"	407
"italian_game:_classical_variation__tarrasch_variation"	2
"italian_game:_deutz_gambit"	242
"italian_game:_evans_gambit"	119
"italian_game:_evans_gambit_#2"	4
"italian_game:_evans_gambit__alapin-steinitz_variation"	15
"italian_game:_evans_gambit__anderssen_defense"	92
"italian_game:_evans_gambit__anderssen_variation"	256
"italian_game:_evans_gambit__anderssen_variation__cordel_line"	41
"italian_game:_evans_gambit__bronstein_defense"	30
"italian_game:_evans_gambit__compromised_defense"	72
"italian_game:_evans_gambit__compromised_defense__main_line"	1
"italian_game:_evans_gambit__dufresne_defense"	16
"italian_game:_evans_gambit__harding_variation"	90
"italian_game:_evans_gambit__laroche_variation"	3
"italian_game:_evans_gambit__lasker_defense"	17
"italian_game:_evans_gambit__leonhardt_countergambit"	6
"italian_game:_evans_gambit__main_line"	69
"italian_game:_evans_gambit__mayet_defense"	11
"italian_game:_evans_gambit__mcdonnell_defense"	334
"italian_game:_evans_gambit__mcdonnell_defense__main_line"	88
"italian_game:_evans_gambit__mieses_defense"	85
"italian_game:_evans_gambit__morphy_attack"	10
"italian_game:_evans_gambit__pierce_defense"	127
"italian_game:_evans_gambit__richardson_attack"	1
"italian_game:_evans_gambit__slow_variation"	42
"italian_game:_evans_gambit__stone-ware_variation"	79
"italian_game:_evans_gambit__tartakower_attack"	16
"italian_game:_evans_gambit__waller_attack"	15
"italian_game:_evans_gambit_accepted"	11
"italian_game:_evans_gambit_declined"	194
"italian_game:_evans_gambit_declined__5.a4"	73
"italian_game:_evans_gambit_declined__cordel_variation"	4
"italian_game:_evans_gambit_declined__hirschbach_variation"	1
"italian_game:_evans_gambit_declined__lange_variation"	5
"italian_game:_evans_gambit_declined__showalter_variation"	9
"italian_game:_giuoco_pianissimo"	1911
"italian_game:_giuoco_pianissimo__canal_variation"	428
"italian_game:_giuoco_pianissimo__italian_four_knights_variation"	2088
"italian_game:_giuoco_pianissimo__lucchini_gambit"	12
"italian_game:_giuoco_pianissimo__normal"	2704
"italian_game:_giuoco_piano"	11
"italian_game:_giuoco_piano__aitken_variation"	24
"italian_game:_giuoco_piano__bernstein_variation"	3
