"ruy_lopez:_berlin_defense__improved_steinitz_defense"	2770
"ruy_lopez:_berlin_defense__l'hermet_variation"	541
"ruy_lopez:_berlin_defense__l'hermet_variation__westerinen_line"	7
"ruy_lopez:_berlin_defense__minckwitz_variation"	35
"ruy_lopez:_berlin_defense__nyholm_attack"	47
"ruy_lopez:_berlin_defense__rio_de_janeiro_variation"	32
"ruy_lopez:_berlin_defense__rio_gambit_accepted"	1291
"ruy_lopez:_berlin_defense__rosenthal_variation"	19
"ruy_lopez:_berlin_defense__tarrasch_trap"	37
"ruy_lopez:_bird's_defense_deferred"	39
"ruy_lopez:_bird_variation"	6541
"ruy_lopez:_bird_variation__paulsen_variation"	18
"ruy_lopez:_brentano_gambit"	8
"ruy_lopez:_brix_variation"	5
"ruy_lopez:_bulgarian_variation"	49
"ruy_lopez:_central_countergambit"	25
"ruy_lopez:_classical_defense:_benelux_variation"	65
"ruy_lopez:_classical_defense:_boden_variation"	25
"ruy_lopez:_classical_defense:_zaitsev_variation"	3
"ruy_lopez:_classical_variation"	7210
"ruy_lopez:_classical_variation__central_variation"	2112
"ruy_lopez:_classical_variation__charousek_variation"	37
"ruy_lopez:_classical_variation__cordel_gambit"	53
"ruy_lopez:_classical_variation__konikowski_gambit"	22
"ruy_lopez:_classical_variation__modern_main_line"	17
"ruy_lopez:_classical_variation__spanish_wing_gambit"	24
"ruy_lopez:_classical_variation__zukertort_gambit"	1023
"ruy_lopez:_closed"	545
"ruy_lopez:_closed__7...o-o"	328
"ruy_lopez:_closed__8.c3"	168
"ruy_lopez:_closed__anti-marshall_8.a4"	234
"ruy_lopez:_closed__breyer__10.d4"	6
"ruy_lopez:_closed__rossolimo_defense"	10
"ruy_lopez:_closed_berlin_defense:_chigorin_variation"	1
"ruy_lopez:_closed_variations"	503
"ruy_lopez:_closed_variations__averbakh_variation"	251
"ruy_lopez:_closed_variations__balla_variation"	3
"ruy_lopez:_closed_variations__bogoljubov_variation"	281
"ruy_lopez:_closed_variations__borisenko_variation"	57
"ruy_lopez:_closed_variations__breyer_defense"	17
"ruy_lopez:_closed_variations__breyer_defense_#2"	1
"ruy_lopez:_closed_variations__center_attack"	122
"ruy_lopez:_closed_variations__center_attack__basque_gambit"	1
"ruy_lopez:_closed_variations__chigorin_defense"	279
"ruy_lopez:_closed_variations__closed_defense"	292
"ruy_lopez:_closed_variations__closed_defense_#2"	47
"ruy_lopez:_closed_variations__delayed_exchange"	159
"ruy_lopez:_closed_variations__flohr_system"	234
"ruy_lopez:_closed_variations__keres_defense"	27
"ruy_lopez:_closed_variations__keres_defense_#2"	9
"ruy_lopez:_closed_variations__kholmov_variation"	140
"ruy_lopez:_closed_variations__lutikov_variation"	6
"ruy_lopez:_closed_variations__martinez_variation"	412
"ruy_lopez:_closed_variations__morphy_attack"	132
"ruy_lopez:_closed_variations__pilnik_variation"	221
"ruy_lopez:_closed_variations__rosen_attack"	70
"ruy_lopez:_closed_variations__smyslov_defense"	97
"ruy_lopez:_closed_variations__suetin_variation"	5
"ruy_lopez:_closed_variations__trajkovic_counterattack"	77
"ruy_lopez:_closed_variations__worrall_attack"	24
"ruy_lopez:_closed_variations__worrall_attack__castling_line"	81
"ruy_lopez:_closed_variations__worrall_attack__delayed_castling_line"	50
"ruy_lopez:_closed_variations__yates_variation"	184
"ruy_lopez:_closed_variations__yates_variation__short_attack"	5
"ruy_lopez:_closed_variations__zaitsev_system"	39
"ruy_lopez:_columbus_variation"	351
"ruy_lopez:_cozio_defense"	6349
"ruy_lopez:_cozio_defense__paulsen_variation"	161
"ruy_lopez:_exchange__alekhine_variation"	102
"ruy_lopez:_exchange_variation"	5623
"ruy_lopez:_exchange_variation__alapin_gambit"	464
"ruy_lopez:_exchange_variation__alekhine_variation"	29
"ruy_lopez:_exchange_variation__bronstein_variation"	98
"ruy_lopez:_exchange_variation__gligoric_variation"	719
"ruy_lopez:_exchange_variation__keres_variation"	875
"ruy_lopez:_exchange_variation__king's_bishop_variation"	1645
"ruy_lopez:_exchange_variation__lutikov_variation"	1231
"ruy_lopez:_exchange_variation__normal_variation"	1870
"ruy_lopez:_exchange_variation__romanovsky_variation"	71
"ruy_lopez:_fianchetto_defense"	482
"ruy_lopez:_lucena_variation"	247
"ruy_lopez:_marshall__main_line__spassky_variation"	3
"ruy_lopez:_marshall_attack"	443
"ruy_lopez:_marshall_attack__main_line"	90
"ruy_lopez:_marshall_attack__modern_main_line"	301
"ruy_lopez:_marshall_attack__modern_variation"	170
"ruy_lopez:_marshall_attack__original_marshall_attack"	146
"ruy_lopez:_marshall_attack__re3_variation"	6
"ruy_lopez:_marshall_attack__steiner_variation"	127
"ruy_lopez:_morphy_defense"	1547
"ruy_lopez:_morphy_defense_#2"	497
"ruy_lopez:_morphy_defense__alapin's_defense_deferred"	9
"ruy_lopez:_morphy_defense__anderssen_variation"	3044
"ruy_lopez:_morphy_defense__arkhangelsk_variation"	287
"ruy_lopez:_morphy_defense__bayreuth_variation"	148
"ruy_lopez:_morphy_defense__breyer_defense"	19
"ruy_lopez:_morphy_defense__breyer_defense__quiet_variation"	24
"ruy_lopez:_morphy_defense__breyer_defense__zaitsev_hybrid"	254
"ruy_lopez:_morphy_defense__caro_variation"	2931
"ruy_lopez:_morphy_defense__chigorin_defense__panov_system"	95
"ruy_lopez:_morphy_defense__classical_defense_deferred"	962
"ruy_lopez:_morphy_defense__cozio_defense"	130
"ruy_lopez:_morphy_defense__duras_variation"	4
"ruy_lopez:_morphy_defense__fianchetto_defense_deferred"	32
"ruy_lopez:_morphy_defense__graz_variation"	749
"ruy_lopez:_morphy_defense__jaffe_gambit"	176
"ruy_lopez:_morphy_defense__mackenzie_variation"	211
"ruy_lopez:_morphy_defense__modern_steinitz_defense"	1139
"ruy_lopez:_morphy_defense__modern_steinitz_defense_#2"	600
"ruy_lopez:_morphy_defense__modern_steinitz_defense_#3"	10
"ruy_lopez:_morphy_defense__modern_steinitz_defense__fianchetto_variation"	1
"ruy_lopez:_morphy_defense__modern_steinitz_defense__siesta_variation"	21
"ruy_lopez:_morphy_defense__neo-arkhangelsk_variation"	924
"ruy_lopez:_morphy_defense__norwegian_variation"	242
"ruy_lopez:_morphy_defense__norwegian_variation__nightingale_gambit"	28
"ruy_lopez:_morphy_defense__schliemann_defense_deferred"	71
"ruy_lopez:_morphy_defense__schliemann_defense_deferred__jaenisch_gambit_deferred"	18
"ruy_lopez:_morphy_defense__steinitz_deferred"	648
"ruy_lopez:_morphy_defense__tarrasch_variation"	903
"ruy_lopez:_morphy_defense__tartakower_variation"	5
"ruy_lopez:_morphy_defense__wing_attack"	20
"ruy_lopez:_morphy_defense__wormald_attack"	389
"ruy_lopez:_noah's_ark_trap"	50
"ruy_lopez:_nuernberg_variation"	901
"ruy_lopez:_old_steinitz_defense:_semi-duras_variation"	18
"ruy_lopez:_open__6.d4"	42
"ruy_lopez:_open__6.d4_b5"	3
"ruy_lopez:_open__9.c3"	3
"ruy_lopez:_open_berlin_defense:_l'hermet_variation"	53
"ruy_lopez:_open_berlin_defense:_showalter_variation"	16
"ruy_lopez:_open_variation__skipworth_gambit"	34
"ruy_lopez:_open_variations"	110
"ruy_lopez:_open_variations_#2"	7
"ruy_lopez:_open_variations__berlin_variation"	7
"ruy_lopez:_open_variations__bernstein_variation"	50
"ruy_lopez:_open_variations__breslau_variation"	1
"ruy_lopez:_open_variations__classical_defense"	31
"ruy_lopez:_open_variations__classical_defense__main_line"	10
"ruy_lopez:_open_variations__dilworth_variation"	5
"ruy_lopez:_open_variations__howell_attack_#2"	15
"ruy_lopez:_open_variations__italian_variation"	14
"ruy_lopez:_open_variations__karpov_gambit"	1
"ruy_lopez:_open_variations__main_line"	51
"ruy_lopez:_open_variations__malkin_variation"	1
"ruy_lopez:_open_variations__open_variation"	346
"ruy_lopez:_open_variations__richter_variation"	1
"ruy_lopez:_open_variations__riga_variation"	63
"ruy_lopez:_open_variations__st._petersburg_variation"	41
"ruy_lopez:_pollock_defense"	29
"ruy_lopez:_retreat_variation"	10
"ruy_lopez:_rotary-albany_gambit"	90
"ruy_lopez:_schliemann_defense"	944
"ruy_lopez:_schliemann_defense__classical_variation"	50
"ruy_lopez:_schliemann_defense__dyckhoff_variation"	371
"ruy_lopez:_schliemann_defense__exchange_variation"	695
"ruy_lopez:_schliemann_defense__jaenisch_gambit_accepted"	604
"ruy_lopez:_schliemann_defense__moehring_variation"	9
"ruy_lopez:_schliemann_defense__schoenemann_attack"	169
"ruy_lopez:_schliemann_defense__tartakower_variation"	132
"ruy_lopez:_spanish_countergambit"	323
"ruy_lopez:_steinitz_defense"	20552
"ruy_lopez:_steinitz_defense__center_gambit"	56
"ruy_lopez:_steinitz_defense__nimzowitsch_attack"	63
"ruy_lopez:_steinitz_defense_deferred__lipnitsky_variation"	5
"ruy_lopez:_vinogradov_variation"	321
"ruy_lopez:_wormald_attack__gruenfeld_variation"	3
"ruy_lopez_defense__halloween_attack"	12
"saragossa_opening"	14740
"scandinavian_defense"	43388
"scandinavian_defense:_2.b3"	150
"scandinavian_defense:_anderssen_counterattack"	374
"scandinavian_defense:_anderssen_counterattack__collijn_variation"	57
"scandinavian_defense:_anderssen_counterattack__goteborg_system"	109
"scandinavian_defense:_anderssen_counterattack__orthodox_attack"	57
"scandinavian_defense:_blackburne-kloosterboer_gambit"	4203
"scandinavian_defense:_blackburne_gambit"	3900
"scandinavian_defense:_boehnke_gambit"	1973
"scandinavian_defense:_bronstein_variation"	404
"scandinavian_defense:_classical_variation"	328
"scandinavian_defense:_gruenfeld_variation"	10
"scandinavian_defense:_gubinsky-melts_defense"	4854
"scandinavian_defense:_icelandic-palme_gambit"	3280
"scandinavian_defense:_kadas_gambit"	45
"scandinavian_defense:_kiel_variation"	467
"scandinavian_defense:_kloosterboer_gambit"	1596
"scandinavian_defense:_lasker_variation"	320
"scandinavian_defense:_main_line"	21092
"scandinavian_defense:_main_line__leonhardt_gambit"	665
"scandinavian_defense:_main_line__mieses_variation"	3610
"scandinavian_defense:_marshall_variation"	3061
"scandinavian_defense:_mieses-kotroc_variation"	72957
"scandinavian_defense:_modern_variation"	1895
"scandinavian_defense:_modern_variation_#2"	20479
"scandinavian_defense:_modern_variation__gipslis_variation"	962
"scandinavian_defense:_panov_transfer"	2935
"scandinavian_defense:_portuguese_variation"	1450
"scandinavian_defense:_portuguese_variation__portuguese_gambit"	68
"scandinavian_defense:_richter_variation"	363
"scandinavian_defense:_richter_variation_#2"	96
"scandinavian_defense:_schiller-pytel_variation"	386
"scandinavian_defense:_schiller-pytel_variation__modern_variation"	3
"scandinavian_defense:_zilbermints_gambit"	22
"scotch_gambit"	470
"scotch_game"	30722
"scotch_game:_alekhine_gambit"	67
"scotch_game:_benima_defense"	2451
"scotch_game:_blumenfeld_attack"	256
"scotch_game:_braune_variation"	33
"scotch_game:_classical_variation"	8663
"italian_game:_bird's_attack"	284
"italian_game:_classical_variation"	532
"italian_game:_classical_variation_#2"	4079
"italian_game:_classical_variation__albin_gambit"	2339
"italian_game:_classical_variation__alexandre_gambit"	22
"italian_game:_classical_variation__center_attack"	580
"italian_game:_classical_variation__center_holding_variation"	53
"italian_game:_classical_variation__closed_variation"	137
"italian_game:_classical_variation__giuoco_pianissimo"	3510
"italian_game:_classical_variation__giuoco_pianissimo__main_line"	4
"italian_game:_classical_variation__greco_gambit"	269
"italian_game:_classical_variation__greco_gambit__anderssen_variation"	133
"italian_game:_classical_variation__greco_gambit__greco_variation"	235
"italian_game:_classical_variation__greco_gambit__main_line"	224
"italian_game:_classical_variation__greco_gambit__moeller-bayonet_attack"	7
"italian_game:_classical_variation__greco_gambit__moeller-therkatz_attack"	317
"italian_game:_classical_variation__greco_gambit__traditional_line"	1827
"italian_game:_classical_variation__la_bourdonnais_variation"	904
"italian_game:_classical_variation__tarrasch_variation"	3
"italian_game:_deutz_gambit"	502
"italian_game:_evans_gambit"	314
"italian_game:_evans_gambit_#2"	18
"italian_game:_evans_gambit__alapin-steinitz_variation"	28
"italian_game:_evans_gambit__anderssen_defense"	205
"italian_game:_evans_gambit__anderssen_variation"	545
"italian_game:_evans_gambit__anderssen_variation__cordel_line"	91
"italian_game:_evans_gambit__bronstein_defense"	64
"italian_game:_evans_gambit__compromised_defense"	149
"italian_game:_evans_gambit__compromised_defense__main_line"	5
"italian_game:_evans_gambit__dufresne_defense"	27
"italian_game:_evans_gambit__fontaine_countergambit"	2
"italian_game:_evans_gambit__harding_variation"	263
"italian_game:_evans_gambit__hein_countergambit"	3
"italian_game:_evans_gambit__johner_defense"	1
"italian_game:_evans_gambit__laroche_variation"	11
"italian_game:_evans_gambit__lasker_defense"	32
"italian_game:_evans_gambit__leonhardt_countergambit"	10
"italian_game:_evans_gambit__main_line"	185
"italian_game:_evans_gambit__mayet_defense"	13
"italian_game:_evans_gambit__mcdonnell_defense"	820
"italian_game:_evans_gambit__mcdonnell_defense__main_line"	159
"italian_game:_evans_gambit__mieses_defense"	180
"italian_game:_evans_gambit__morphy_attack"	22
"italian_game:_evans_gambit__pierce_defense"	279
"italian_game:_evans_gambit__richardson_attack"	1
"italian_game:_evans_gambit__slow_variation"	106
"italian_game:_evans_gambit__stone-ware_variation"	149
"italian_game:_evans_gambit__tartakower_attack"	33
"italian_game:_evans_gambit__waller_attack"	38
"italian_game:_evans_gambit_accepted"	34
"italian_game:_evans_gambit_declined"	466
"italian_game:_evans_gambit_declined__5.a4"	139
"italian_game:_evans_gambit_declined__cordel_variation"	13
"italian_game:_evans_gambit_declined__hirschbach_variation"	1
"italian_game:_evans_gambit_declined__lange_variation"	8
"italian_game:_evans_gambit_declined__showalter_variation"	14
"italian_game:_giuoco_pianissimo"	5091
"italian_game:_giuoco_pianissimo__canal_variation"	1089
"italian_game:_giuoco_pianissimo__italian_four_knights_variation"	5277
"italian_game:_giuoco_pianissimo__lucchini_gambit"	27
"italian_game:_giuoco_pianissimo__normal"	6896
"italian_game:_giuoco_piano"	25
"italian_game:_giuoco_piano__aitken_variation"	53
"italian_game:_giuoco_piano__bernstein_variation"	9
"italian_game:_giuoco_piano__eisinger_variation"	2
"italian_game:_giuoco_piano__greco's_attack"	817
"italian_game:_giuoco_piano__holzhausen_attack"	4
"italian_game:_giuoco_piano__mestel_variation"	6
"italian_game:_giuoco_piano__rosentreter_variation"	24
"italian_game:_giuoco_piano__steinitz_variation"	2
"italian_game:_giuoco_piano__therkatz-herzog_variation"	12
"italian_game:_hungarian_defense"	5976
"italian_game:_hungarian_defense__tartakower_variation"	79
"italian_game:_jerome_gambit"	186
"italian_game:_rosentreter_gambit"	409
"italian_game:_rousseau_gambit"	1439
"italian_game:_schilling-kostic_gambit"	5549
"italian_game:_scotch_gambit"	275
"italian_game:_scotch_gambit__anderssen_attack"	689
"italian_game:_scotch_gambit__anderssen_attack__main_line"	6
"italian_game:_scotch_gambit__canal_variation"	36
"italian_game:_scotch_gambit__de_riviere_defense"	727
"italian_game:_scotch_gambit__double_gambit_accepted"	247
"italian_game:_scotch_gambit__janowski_defense"	704
"italian_game:_scotch_gambit__max_lange_attack"	169
"italian_game:_scotch_gambit__max_lange_attack__long_variation"	78
"italian_game:_scotch_gambit__max_lange_attack__spielmann_defense"	567
"italian_game:_scotch_gambit__max_lange_attack_accepted"	35
"italian_game:_scotch_gambit__nakhmanson_gambit"	12
"italian_game:_scotch_gambit__walbrodt-baird_gambit"	358
"italian_game:_scotch_gambit_declined"	547
"italian_game:_scotch_gambit_declined_#2"	117
"italian_game:_two_knights_defense"	4957
"italian_game:_two_knights_defense_#2"	400
"italian_game:_two_knights_defense__blackburne_variation"	43
"italian_game:_two_knights_defense__de_riviere_gambit"	928
"italian_game:_two_knights_defense__fried_liver_attack"	2685
"italian_game:_two_knights_defense__fritz__gruber_variation"	20
"italian_game:_two_knights_defense__fritz_variation"	1360
"italian_game:_two_knights_defense__kloss_gambit"	53
